family_id,member,trivial_err,stability_index,classification,mult1_re,mult1_im,mult1_abs,mult2_re,mult2_im,mult2_abs,mult3_re,mult3_im,mult3_abs,mult4_re,mult4_im,mult4_abs,nontriv_arg
1,21,2.256484079588006e-07,-1.872424181728196,spectrally stable,-0.9362120908640719,0.35143551459672817,0.9999999999999721,-0.9362120908640719,-0.35143551459672817,0.9999999999999721,0.9999997743517652,0.0,0.9999997743517652,1.000000225648408,0.0,1.000000225648408,-2.7824886683629977
1,22,5.724809986062951e-07,-1.8857803458620057,spectrally stable,-0.9428901729309846,0.33310377030309807,0.9999999999999806,-0.9428901729309846,-0.33310377030309807,0.9999999999999806,0.9999994275193889,0.0,0.9999994275193889,1.0000005724809986,0.0,1.0000005724809986,-2.8019992220215695
2,1,2.59099888787642e-09,-0.3747981092640307,spectrally stable,-0.18739905463199247,0.982283866467729,0.9999999999998779,-0.18739905463199247,-0.982283866467729,0.9999999999998779,0.9999999999999891,2.5909988878535756e-09,0.9999999999999891,0.9999999999999891,-2.5909988878535756e-09,0.9999999999999891,-1.759309945978829
2,2,3.330253328357668e-08,-0.37479823012026875,spectrally stable,-0.1873991150601166,0.9822838549393426,0.9999999999999051,-0.1873991150601166,-0.9822838549393426,0.9999999999999051,1.000000000000003,3.330253328357654e-08,1.0000000000000036,1.000000000000003,-3.330253328357654e-08,1.0000000000000036,-1.759310007496809
2,3,9.895531013067521e-10,-0.37479847359881036,spectrally stable,-0.18739923679938486,0.9822838317140272,0.9999999999998916,-0.18739923679938486,-0.9822838317140272,0.9999999999998916,1.0000000000000284,9.895531008985912e-10,1.0000000000000284,1.0000000000000284,-9.895531008985912e-10,1.0000000000000284,-1.7593101314317303
2,4,4.757589819939265e-09,-0.3747989021499739,spectrally stable,-0.1873994510749658,0.9822837908346934,0.9999999999998871,-0.1873994510749658,-0.9822837908346934,0.9999999999998871,0.9999999999999578,4.75758981975221e-09,0.9999999999999578,0.9999999999999578,-4.75758981975221e-09,0.9999999999999578,-1.7593103495719251
2,5,4.195317845793222e-09,-0.3747996832402207,spectrally stable,-0.18739984162008655,0.9822837163266591,0.999999999999873,-0.18739984162008655,-0.9822837163266591,0.999999999999873,0.9999999999999878,4.195317845775447e-09,0.9999999999999878,0.9999999999999878,-4.195317845775447e-09,0.9999999999999878,-1.7593107471608314
2,6,6.260233886834499e-09,-0.374801106699132,spectrally stable,-0.18740055334955041,0.9822835805428675,0.9999999999999168,-0.18740055334955041,-0.9822835805428675,0.9999999999999168,0.9999999937397738,0.0,0.9999999937397738,1.0000000062602339,0.0,1.0000000062602339,-1.7593114717269553
2,7,5.653925078355487e-09,-0.3748037008937515,spectrally stable,-0.18740185044685848,0.9822833330810968,0.9999999999999079,-0.18740185044685848,-0.9822833330810968,0.9999999999999079,1.0000000000000022,5.653925078355051e-09,1.0000000000000022,1.0000000000000022,-5.653925078355051e-09,1.0000000000000022,-1.759312792218816
2,8,1.1153672578038158e-08,-0.3748084298627328,spectrally stable,-0.18740421493134307,0.9822828819773448,0.9999999999998757,-0.18740421493134307,-0.9822828819773448,0.9999999999998757,1.0000000000000009,1.1153672578038123e-08,1.0000000000000009,1.0000000000000009,-1.1153672578038123e-08,1.0000000000000009,-1.7593151993501945
2,9,3.8019064448364574e-08,-0.37481705346927274,spectrally stable,-0.18740852673461564,0.9822820593429057,0.9999999999998894,-0.18740852673461564,-0.9822820593429057,0.9999999999998894,0.9999999999999801,3.801906444835938e-08,0.9999999999999808,0.9999999999999801,-3.801906444835938e-08,0.9999999999999808,-1.7593195889259008
2,10,1.2952907322243188e-07,-0.37483279114509116,spectrally stable,-0.18741639557251932,0.9822805580231774,0.9999999999998599,-0.18741639557251932,-0.9822805580231774,0.9999999999998599,0.9999999999999816,1.2952907322243058e-07,0.9999999999999899,0.9999999999999816,-1.2952907322243058e-07,0.9999999999999899,-1.75932759970432
2,11,1.8631589604467536e-09,-0.37486155914309605,spectrally stable,-0.1874307795715271,0.9822778134870941,0.9999999999998884,-0.1874307795715271,-0.9822778134870941,0.9999999999998884,1.000000001863159,0.0,1.000000001863159,0.99999999813688,0.0,0.99999999813688,-1.7593422431979528
2,12,1.3994594150190665e-08,-0.37491429108246066,spectrally stable,-0.18745714554120269,0.9822727821665678,0.9999999999998526,-0.18745714554120269,-0.9822727821665678,0.9999999999998526,0.999999986005433,0.0,0.999999986005433,1.0000000139945942,0.0,1.0000000139945942,-1.759369084929328
2,13,6.664351959173587e-09,-0.375011468688915,spectrally stable,-0.1875057343444293,0.9822635082235599,0.9999999999998496,-0.1875057343444293,-0.9822635082235599,0.9999999999998496,0.9999999933356751,0.0,0.9999999933356751,1.000000006664352,0.0,1.000000006664352,-1.7594185508551599
